geocode,municipio,uf,disease,period,zone,cases
330200, Itaguaí,33,Dengue,2015-2019,rural,NA
330320, Nilópolis,33,Dengue,2015-2019,rural,NA
330330, Niterói,33,Dengue,2015-2019,rural,NA
330340, Nova Friburgo,33,Dengue,2015-2019,rural,NA
330452, Rio das Ostras,33,Dengue,2015-2019,rural,NA
330455, Rio de Janeiro,33,Dengue,2015-2019,rural,NA
330490, São Gonçalo,33,Dengue,2015-2019,rural,NA
330500, São João da Barra,33,Dengue,2015-2019,rural,NA
330510, São João de Meriti,33,Dengue,2015-2019,rural,NA
350050, Águas de Lindóia,35,Dengue,2015-2019,rural,NA
350160, Americana,35,Dengue,2015-2019,rural,NA
350190, Amparo,35,Dengue,2015-2019,rural,NA
350280, Araçatuba,35,Dengue,2015-2019,rural,NA
350440, Avanhandava,35,Dengue,2015-2019,rural,NA
350460, Bady Bassitt,35,Dengue,2015-2019,rural,NA
350550, Barretos,35,Dengue,2015-2019,rural,NA
350920, Cajamar,35,Dengue,2015-2019,rural,NA
351000, Cândido Mota,35,Dengue,2015-2019,rural,NA
351030, Capela do Alto,35,Dengue,2015-2019,rural,NA
351500, Embu das Artes,35,Dengue,2015-2019,rural,NA
351550, Fernandópolis,35,Dengue,2015-2019,rural,NA
351620, Franca,35,Dengue,2015-2019,rural,NA
351650, Gabriel Monteiro,35,Dengue,2015-2019,rural,NA
351770, Guará,35,Dengue,2015-2019,rural,NA
351880, Guarulhos,35,Dengue,2015-2019,rural,NA
352044, Ilha Solteira,35,Dengue,2015-2019,rural,NA
352050, Indaiatuba,35,Dengue,2015-2019,rural,NA
352070, Indiaporã,35,Dengue,2015-2019,rural,NA
352240, Itapeva,35,Dengue,2015-2019,rural,NA
352260, Itapira,35,Dengue,2015-2019,rural,NA
352510, Jardinópolis,35,Dengue,2015-2019,rural,NA
352710, Lins,35,Dengue,2015-2019,rural,NA
352900, Marília,35,Dengue,2015-2019,rural,NA
352990, Miracatu,35,Dengue,2015-2019,rural,NA
353050, Mococa,35,Dengue,2015-2019,rural,NA
353350, Novo Horizonte,35,Dengue,2015-2019,rural,NA
353440, Osasco,35,Dengue,2015-2019,rural,NA
353470, Ourinhos,35,Dengue,2015-2019,rural,NA
353600, Parapuã,35,Dengue,2015-2019,rural,NA
353870, Piracicaba,35,Dengue,2015-2019,rural,NA
353930, Pirassununga,35,Dengue,2015-2019,rural,NA
354000, Pompéia,35,Dengue,2015-2019,rural,NA
354040, Populina,35,Dengue,2015-2019,rural,NA
354340, Ribeirão Preto,35,Dengue,2015-2019,rural,NA
354425, Rosana,35,Dengue,2015-2019,rural,NA
354890, São Carlos,35,Dengue,2015-2019,rural,NA
354980, São José do Rio Preto,35,Dengue,2015-2019,rural,NA
355030, São Paulo,35,Dengue,2015-2019,rural,NA
355190, Severínia,35,Dengue,2015-2019,rural,NA
355400, Tatuí,35,Dengue,2015-2019,rural,NA
355410, Taubaté,35,Dengue,2015-2019,rural,NA
410240, Bandeirantes,41,Dengue,2015-2019,rural,NA
410430, Campo Mourão,41,Dengue,2015-2019,rural,NA
410480, Cascavel,41,Dengue,2015-2019,rural,NA
410550, Cianorte,41,Dengue,2015-2019,rural,NA
410580, Colombo,41,Dengue,2015-2019,rural,NA
410690, Curitiba,41,Dengue,2015-2019,rural,NA
410710, Diamante do Norte,41,Dengue,2015-2019,rural,NA
410720, Dois Vizinhos,41,Dengue,2015-2019,rural,NA
410753, Entre Rios do Oeste,41,Dengue,2015-2019,rural,NA
410780, Floraí,41,Dengue,2015-2019,rural,NA
410820, Formosa do Oeste,41,Dengue,2015-2019,rural,NA
410830, Foz do Iguaçu,41,Dengue,2015-2019,rural,NA
411060, Iporã,41,Dengue,2015-2019,rural,NA
411070, Irati,41,Dengue,2015-2019,rural,NA
411420, Mandaguari,41,Dengue,2015-2019,rural,NA
411460, Marechal Cândido Rondon,41,Dengue,2015-2019,rural,NA
411520, Maringá,41,Dengue,2015-2019,rural,NA
411535, Maripá,41,Dengue,2015-2019,rural,NA
411580, Medianeira,41,Dengue,2015-2019,rural,NA
411729, Novo Itacolomi,41,Dengue,2015-2019,rural,NA
411760, Palmas,41,Dengue,2015-2019,rural,NA
411820, Paranaguá,41,Dengue,2015-2019,rural,NA
411845, Pato Bragado,41,Dengue,2015-2019,rural,NA
411870, Paulo Frontin,41,Dengue,2015-2019,rural,NA
411915, Pinhais,41,Dengue,2015-2019,rural,NA
411950, Piraquara,41,Dengue,2015-2019,rural,NA
412050, Primeiro de Maio,41,Dengue,2015-2019,rural,NA
412240, Rolândia,41,Dengue,2015-2019,rural,NA
412380, Santa Izabel do Oeste,41,Dengue,2015-2019,rural,NA
412402, Santa Tereza do Oeste,41,Dengue,2015-2019,rural,NA
412770, Toledo,41,Dengue,2015-2019,rural,NA
412810, Umuarama,41,Dengue,2015-2019,rural,NA
420240, Blumenau,42,Dengue,2015-2019,rural,NA
420300, Caçador,42,Dengue,2015-2019,rural,NA
420480, Curitibanos,42,Dengue,2015-2019,rural,NA
420900, Joaçaba,42,Dengue,2015-2019,rural,NA
420930, Lages,42,Dengue,2015-2019,rural,NA
420940, Laguna,42,Dengue,2015-2019,rural,NA
421130, Navegantes,42,Dengue,2015-2019,rural,NA
421580, São Bento do Sul,42,Dengue,2015-2019,rural,NA
421720, São Miguel do Oeste,42,Dengue,2015-2019,rural,NA
421930, Videira,42,Dengue,2015-2019,rural,NA
421950, Xanxerê,42,Dengue,2015-2019,rural,NA
430510, Caxias do Sul,43,Dengue,2015-2019,rural,NA
430700, Erechim,43,Dengue,2015-2019,rural,NA
430860, Garibaldi,43,Dengue,2015-2019,rural,NA
431080, Ivoti,43,Dengue,2015-2019,rural,NA
431220, Maximiliano de Almeida,43,Dengue,2015-2019,rural,NA
431390, Panambi,43,Dengue,2015-2019,rural,NA
431440, Pelotas,43,Dengue,2015-2019,rural,NA
431695, Santa Maria do Herval,43,Dengue,2015-2019,rural,NA
431890, São Luiz Gonzaga,43,Dengue,2015-2019,rural,NA
431900, São Marcos,43,Dengue,2015-2019,rural,NA
432030, Selbach,43,Dengue,2015-2019,rural,NA
432060, Severiano de Almeida,43,Dengue,2015-2019,rural,NA
432090, Tapejara,43,Dengue,2015-2019,rural,NA
500025, Alcinópolis,50,Dengue,2015-2019,rural,NA
500070, Anastácio,50,Dengue,2015-2019,rural,NA
500210, Bela Vista,50,Dengue,2015-2019,rural,NA
500270, Campo Grande,50,Dengue,2015-2019,rural,NA
500295, Chapadão do Sul,50,Dengue,2015-2019,rural,NA
500325, Costa Rica,50,Dengue,2015-2019,rural,NA
500330, Coxim,50,Dengue,2015-2019,rural,NA
500370, Dourados,50,Dengue,2015-2019,rural,NA
500380, Fátima do Sul,50,Dengue,2015-2019,rural,NA
500570, Naviraí,50,Dengue,2015-2019,rural,NA
500660, Ponta Porã,50,Dengue,2015-2019,rural,NA
500793, Sonora,50,Dengue,2015-2019,rural,NA
500830, Três Lagoas,50,Dengue,2015-2019,rural,NA
510010, Acorizal,51,Dengue,2015-2019,rural,NA
510020, Água Boa,51,Dengue,2015-2019,rural,NA
510025, Alta Floresta,51,Dengue,2015-2019,rural,NA
510030, Alto Araguaia,51,Dengue,2015-2019,rural,NA
510035, Alto Boa Vista,51,Dengue,2015-2019,rural,NA
510040, Alto Garças,51,Dengue,2015-2019,rural,NA
510050, Alto Paraguai,51,Dengue,2015-2019,rural,NA
510060, Alto Taquari,51,Dengue,2015-2019,rural,NA
510080, Apiacás,51,Dengue,2015-2019,rural,NA
510100, Araguaiana,51,Dengue,2015-2019,rural,NA
510120, Araguainha,51,Dengue,2015-2019,rural,NA
510125, Araputanga,51,Dengue,2015-2019,rural,NA
510130, Arenápolis,51,Dengue,2015-2019,rural,NA
510140, Aripuanã,51,Dengue,2015-2019,rural,NA
510160, Barão de Melgaço,51,Dengue,2015-2019,rural,NA
510170, Barra do Bugres,51,Dengue,2015-2019,rural,NA
510180, Barra do Garças,51,Dengue,2015-2019,rural,NA
510185, Bom Jesus do Araguaia,51,Dengue,2015-2019,rural,NA
510190, Brasnorte,51,Dengue,2015-2019,rural,NA
510250, Cáceres,51,Dengue,2015-2019,rural,NA
510260, Campinápolis,51,Dengue,2015-2019,rural,NA
510263, Campo Novo do Parecis,51,Dengue,2015-2019,rural,NA
510267, Campo Verde,51,Dengue,2015-2019,rural,NA
510268, Campos de Júlio,51,Dengue,2015-2019,rural,NA
510269, Canabrava do Norte,51,Dengue,2015-2019,rural,NA
510270, Canarana,51,Dengue,2015-2019,rural,NA
510279, Carlinda,51,Dengue,2015-2019,rural,NA
510285, Castanheira,51,Dengue,2015-2019,rural,NA
510300, Chapada dos Guimarães,51,Dengue,2015-2019,rural,NA
510305, Cláudia,51,Dengue,2015-2019,rural,NA
510310, Cocalinho,51,Dengue,2015-2019,rural,NA
510320, Colíder,51,Dengue,2015-2019,rural,NA
510325, Colniza,51,Dengue,2015-2019,rural,NA
510330, Comodoro,51,Dengue,2015-2019,rural,NA
510335, Confresa,51,Dengue,2015-2019,rural,NA
510336, Conquista D'Oeste,51,Dengue,2015-2019,rural,NA
510337, Cotriguaçu,51,Dengue,2015-2019,rural,NA
510340, Cuiabá,51,Dengue,2015-2019,rural,NA
510343, Curvelândia,51,Dengue,2015-2019,rural,NA
510345, Denise,51,Dengue,2015-2019,rural,NA
510350, Diamantino,51,Dengue,2015-2019,rural,NA
510360, Dom Aquino,51,Dengue,2015-2019,rural,NA
510370, Feliz Natal,51,Dengue,2015-2019,rural,NA
510380, Figueirópolis D'Oeste,51,Dengue,2015-2019,rural,NA
510385, Gaúcha do Norte,51,Dengue,2015-2019,rural,NA
510390, General Carneiro,51,Dengue,2015-2019,rural,NA
510395, Glória D'Oeste,51,Dengue,2015-2019,rural,NA
510410, Guarantã do Norte,51,Dengue,2015-2019,rural,NA
510420, Guiratinga,51,Dengue,2015-2019,rural,NA
510450, Indiavaí,51,Dengue,2015-2019,rural,NA
510452, Ipiranga do Norte,51,Dengue,2015-2019,rural,NA
510454, Itanhangá,51,Dengue,2015-2019,rural,NA
510455, Itaúba,51,Dengue,2015-2019,rural,NA
510460, Itiquira,51,Dengue,2015-2019,rural,NA
510480, Jaciara,51,Dengue,2015-2019,rural,NA
510490, Jangada,51,Dengue,2015-2019,rural,NA
510500, Jauru,51,Dengue,2015-2019,rural,NA
510510, Juara,51,Dengue,2015-2019,rural,NA
510515, Juína,51,Dengue,2015-2019,rural,NA
510517, Juruena,51,Dengue,2015-2019,rural,NA
510520, Juscimeira,51,Dengue,2015-2019,rural,NA
510523, Lambari D'Oeste,51,Dengue,2015-2019,rural,NA
510525, Lucas do Rio Verde,51,Dengue,2015-2019,rural,NA
510530, Luciara,51,Dengue,2015-2019,rural,NA
510558, Marcelândia,51,Dengue,2015-2019,rural,NA
510560, Matupá,51,Dengue,2015-2019,rural,NA
510562, Mirassol d'Oeste,51,Dengue,2015-2019,rural,NA
510590, Nobres,51,Dengue,2015-2019,rural,NA
510600, Nortelândia,51,Dengue,2015-2019,rural,NA
510610, Nossa Senhora do Livramento,51,Dengue,2015-2019,rural,NA
510615, Nova Bandeirantes,51,Dengue,2015-2019,rural,NA
510620, Nova Brasilândia,51,Dengue,2015-2019,rural,NA
510621, Nova Canaã do Norte,51,Dengue,2015-2019,rural,NA
510880, Nova Guarita,51,Dengue,2015-2019,rural,NA
510618, Nova Lacerda,51,Dengue,2015-2019,rural,NA
510885, Nova Marilândia,51,Dengue,2015-2019,rural,NA
510890, Nova Maringá,51,Dengue,2015-2019,rural,NA
510895, Nova Monte Verde,51,Dengue,2015-2019,rural,NA
510622, Nova Mutum,51,Dengue,2015-2019,rural,NA
510617, Nova Nazaré,51,Dengue,2015-2019,rural,NA
510623, Nova Olímpia,51,Dengue,2015-2019,rural,NA
510619, Nova Santa Helena,51,Dengue,2015-2019,rural,NA
510624, Nova Ubiratã,51,Dengue,2015-2019,rural,NA
510625, Nova Xavantina,51,Dengue,2015-2019,rural,NA
510627, Novo Horizonte do Norte,51,Dengue,2015-2019,rural,NA
510626, Novo Mundo,51,Dengue,2015-2019,rural,NA
510631, Novo Santo Antônio,51,Dengue,2015-2019,rural,NA
510628, Novo São Joaquim,51,Dengue,2015-2019,rural,NA
510629, Paranaíta,51,Dengue,2015-2019,rural,NA
510630, Paranatinga,51,Dengue,2015-2019,rural,NA
510637, Pedra Preta,51,Dengue,2015-2019,rural,NA
510642, Peixoto de Azevedo,51,Dengue,2015-2019,rural,NA
510645, Planalto da Serra,51,Dengue,2015-2019,rural,NA
510650, Poconé,51,Dengue,2015-2019,rural,NA
510665, Pontal do Araguaia,51,Dengue,2015-2019,rural,NA
510670, Ponte Branca,51,Dengue,2015-2019,rural,NA
510675, Pontes e Lacerda,51,Dengue,2015-2019,rural,NA
510677, Porto Alegre do Norte,51,Dengue,2015-2019,rural,NA
510680, Porto dos Gaúchos,51,Dengue,2015-2019,rural,NA
510682, Porto Esperidião,51,Dengue,2015-2019,rural,NA
510685, Porto Estrela,51,Dengue,2015-2019,rural,NA
510700, Poxoréo,51,Dengue,2015-2019,rural,NA
510704, Primavera do Leste,51,Dengue,2015-2019,rural,NA
510706, Querência,51,Dengue,2015-2019,rural,NA
510715, Reserva do Cabaçal,51,Dengue,2015-2019,rural,NA
510718, Ribeirão Cascalheira,51,Dengue,2015-2019,rural,NA
510719, Ribeirãozinho,51,Dengue,2015-2019,rural,NA
510720, Rio Branco,51,Dengue,2015-2019,rural,NA
510757, Rondolândia,51,Dengue,2015-2019,rural,NA
510760, Rondonópolis,51,Dengue,2015-2019,rural,NA
510770, Rosário Oeste,51,Dengue,2015-2019,rural,NA
510775, Salto do Céu,51,Dengue,2015-2019,rural,NA
510724, Santa Carmem,51,Dengue,2015-2019,rural,NA
510774, Santa Cruz do Xingu,51,Dengue,2015-2019,rural,NA
510776, Santa Rita do Trivelato,51,Dengue,2015-2019,rural,NA
510777, Santa Terezinha,51,Dengue,2015-2019,rural,NA
510726, Santo Afonso,51,Dengue,2015-2019,rural,NA
510779, Santo Antônio do Leste,51,Dengue,2015-2019,rural,NA
510780, Santo Antônio do Leverger,51,Dengue,2015-2019,rural,NA
510785, São Félix do Araguaia,51,Dengue,2015-2019,rural,NA
510729, São José do Povo,51,Dengue,2015-2019,rural,NA
510730, São José do Rio Claro,51,Dengue,2015-2019,rural,NA
510735, São José do Xingu,51,Dengue,2015-2019,rural,NA
510710, São José dos Quatro Marcos,51,Dengue,2015-2019,rural,NA
510740, São Pedro da Cipa,51,Dengue,2015-2019,rural,NA
510787, Sapezal,51,Dengue,2015-2019,rural,NA
510788, Serra Nova Dourada,51,Dengue,2015-2019,rural,NA
510790, Sinop,51,Dengue,2015-2019,rural,NA
510792, Sorriso,51,Dengue,2015-2019,rural,NA
510794, Tabaporã,51,Dengue,2015-2019,rural,NA
510795, Tangará da Serra,51,Dengue,2015-2019,rural,NA
510800, Tapurah,51,Dengue,2015-2019,rural,NA
510805, Terra Nova do Norte,51,Dengue,2015-2019,rural,NA
510810, Tesouro,51,Dengue,2015-2019,rural,NA
510820, Torixoréu,51,Dengue,2015-2019,rural,NA
510830, União do Sul,51,Dengue,2015-2019,rural,NA
510835, Vale de São Domingos,51,Dengue,2015-2019,rural,NA
510840, Várzea Grande,51,Dengue,2015-2019,rural,NA
510850, Vera,51,Dengue,2015-2019,rural,NA
510550, Vila Bela da Santíssima Trindade,51,Dengue,2015-2019,rural,NA
510860, Vila Rica,51,Dengue,2015-2019,rural,NA
520025, Águas Lindas de Goiás,52,Dengue,2015-2019,rural,NA
520110, Anápolis,52,Dengue,2015-2019,rural,NA
520140, Aparecida de Goiânia,52,Dengue,2015-2019,rural,NA
520145, Aparecida do Rio Doce,52,Dengue,2015-2019,rural,NA
520170, Aragarças,52,Dengue,2015-2019,rural,NA
520250, Aruanã,52,Dengue,2015-2019,rural,NA
520310, Baliza,52,Dengue,2015-2019,rural,NA
520340, Bom Jardim de Goiás,52,Dengue,2015-2019,rural,NA
520350, Bom Jesus de Goiás,52,Dengue,2015-2019,rural,NA
520440, Caiapônia,52,Dengue,2015-2019,rural,NA
520450, Caldas Novas,52,Dengue,2015-2019,rural,NA
520490, Campos Belos,52,Dengue,2015-2019,rural,NA
520551, Cocalzinho de Goiás,52,Dengue,2015-2019,rural,NA
520630, Cristianópolis,52,Dengue,2015-2019,rural,NA
520640, Crixás,52,Dengue,2015-2019,rural,NA
520725, Doverlândia,52,Dengue,2015-2019,rural,NA
520760, Fazenda Nova,52,Dengue,2015-2019,rural,NA
520800, Formosa,52,Dengue,2015-2019,rural,NA
520810, Formoso,52,Dengue,2015-2019,rural,NA
520860, Goianésia,52,Dengue,2015-2019,rural,NA
520870, Goiânia,52,Dengue,2015-2019,rural,NA
521000, Inhumas,52,Dengue,2015-2019,rural,NA
521020, Iporá,52,Dengue,2015-2019,rural,NA
521060, Itaguaru,52,Dengue,2015-2019,rural,NA
521100, Itapirapuã,52,Dengue,2015-2019,rural,NA
521120, Itapuranga,52,Dengue,2015-2019,rural,NA
521150, Itumbiara,52,Dengue,2015-2019,rural,NA
521190, Jataí,52,Dengue,2015-2019,rural,NA
521200, Jaupaci,52,Dengue,2015-2019,rural,NA
521220, Jussara,52,Dengue,2015-2019,rural,NA
521250, Luziânia,52,Dengue,2015-2019,rural,NA
521295, Matrinchã,52,Dengue,2015-2019,rural,NA
521305, Mimoso de Goiás,52,Dengue,2015-2019,rural,NA
521308, Minaçu,52,Dengue,2015-2019,rural,NA
521310, Mineiros,52,Dengue,2015-2019,rural,NA
521370, Montes Claros de Goiás,52,Dengue,2015-2019,rural,NA
521405, Mundo Novo,52,Dengue,2015-2019,rural,NA
521440, Nazário,52,Dengue,2015-2019,rural,NA
521460, Niquelândia,52,Dengue,2015-2019,rural,NA
521483, Nova Crixás,52,Dengue,2015-2019,rural,NA
521570, Palmeiras de Goiás,52,Dengue,2015-2019,rural,NA
521800, Porangatu,52,Dengue,2015-2019,rural,NA
521830, Posse,52,Dengue,2015-2019,rural,NA
521880, Rio Verde,52,Dengue,2015-2019,rural,NA
521925, Santa Fé de Goiás,52,Dengue,2015-2019,rural,NA
521940, Santa Rita do Araguaia,52,Dengue,2015-2019,rural,NA
522010, São Luís de Montes Belos,52,Dengue,2015-2019,rural,NA
522020, São Miguel do Araguaia,52,Dengue,2015-2019,rural,NA
522026, São Miguel do Passa Quatro,52,Dengue,2015-2019,rural,NA
522040, São Simão,52,Dengue,2015-2019,rural,NA
522045, Senador Canedo,52,Dengue,2015-2019,rural,NA
522140, Trindade,52,Dengue,2015-2019,rural,NA
530010, Brasília,53,Dengue,2015-2019,rural,NA
110001, Alta Floresta D'Oeste,11,Dengue,2004-2008,urban,336
110037, Alto Alegre dos Parecis,11,Dengue,2004-2008,urban,100
110040, Alto Paraíso,11,Dengue,2004-2008,urban,110
110034, Alvorada D'Oeste,11,Dengue,2004-2008,urban,459
110002, Ariquemes,11,Dengue,2004-2008,urban,1079
110045, Buritis,11,Dengue,2004-2008,urban,31
110003, Cabixi,11,Dengue,2004-2008,urban,89
110060, Cacaulândia,11,Dengue,2004-2008,urban,0
110004, Cacoal,11,Dengue,2004-2008,urban,3845
110070, Campo Novo de Rondônia,11,Dengue,2004-2008,urban,1
110080, Candeias do Jamari,11,Dengue,2004-2008,urban,87
110090, Castanheiras,11,Dengue,2004-2008,urban,34
110005, Cerejeiras,11,Dengue,2004-2008,urban,200
110092, Chupinguaia,11,Dengue,2004-2008,urban,129
110006, Colorado do Oeste,11,Dengue,2004-2008,urban,202
110007, Corumbiara,11,Dengue,2004-2008,urban,5
110008, Costa Marques,11,Dengue,2004-2008,urban,29
110094, Cujubim,11,Dengue,2004-2008,urban,29
110009, Espigão D'Oeste,11,Dengue,2004-2008,urban,407
110100, Governador Jorge Teixeira,11,Dengue,2004-2008,urban,4
110010, Guajará-Mirim,11,Dengue,2004-2008,urban,945
110110, Itapuã do Oeste,11,Dengue,2004-2008,urban,27
110011, Jaru,11,Dengue,2004-2008,urban,844
110012, Ji-Paraná,11,Dengue,2004-2008,urban,1730
110013, Machadinho D'Oeste,11,Dengue,2004-2008,urban,187
110120, Ministro Andreazza,11,Dengue,2004-2008,urban,26
110130, Mirante da Serra,11,Dengue,2004-2008,urban,66
110140, Monte Negro,11,Dengue,2004-2008,urban,53
110014, Nova Brasilândia D'Oeste,11,Dengue,2004-2008,urban,42
110033, Nova Mamoré,11,Dengue,2004-2008,urban,88
110050, Novo Horizonte do Oeste,11,Dengue,2004-2008,urban,32
110015, Ouro Preto do Oeste,11,Dengue,2004-2008,urban,391
110145, Parecis,11,Dengue,2004-2008,urban,17
110018, Pimenta Bueno,11,Dengue,2004-2008,urban,1317
110020, Porto Velho,11,Dengue,2004-2008,urban,2859
110025, Presidente Médici,11,Dengue,2004-2008,urban,1479
110147, Primavera de Rondônia,11,Dengue,2004-2008,urban,43
110026, Rio Crespo,11,Dengue,2004-2008,urban,20
110028, Rolim de Moura,11,Dengue,2004-2008,urban,556
110029, Santa Luzia D'Oeste,11,Dengue,2004-2008,urban,63
110148, São Felipe D'Oeste,11,Dengue,2004-2008,urban,36
110149, São Francisco do Guaporé,11,Dengue,2004-2008,urban,76
110032, São Miguel do Guaporé,11,Dengue,2004-2008,urban,151
110150, Seringueiras,11,Dengue,2004-2008,urban,26
110155, Teixeirópolis,11,Dengue,2004-2008,urban,11
110160, Theobroma,11,Dengue,2004-2008,urban,18
110170, Urupá,11,Dengue,2004-2008,urban,58
110175, Vale do Anari,11,Dengue,2004-2008,urban,15
110180, Vale do Paraíso,11,Dengue,2004-2008,urban,58
110030, Vilhena,11,Dengue,2004-2008,urban,2393
110000, Município ignorado - RO,11,Dengue,2004-2008,urban,0
120001, Acrelândia,12,Dengue,2004-2008,urban,62
120005, Assis Brasil,12,Dengue,2004-2008,urban,13
120010, Brasiléia,12,Dengue,2004-2008,urban,462
120013, Bujari,12,Dengue,2004-2008,urban,23
120017, Capixaba,12,Dengue,2004-2008,urban,14
120020, Cruzeiro do Sul,12,Dengue,2004-2008,urban,7
120025, Epitaciolândia,12,Dengue,2004-2008,urban,451
120038, Plácido de Castro,12,Dengue,2004-2008,urban,17
120080, Porto Acre,12,Dengue,2004-2008,urban,17
120040, Rio Branco,12,Dengue,2004-2008,urban,8196
120042, Rodrigues Alves,12,Dengue,2004-2008,urban,1
120050, Sena Madureira,12,Dengue,2004-2008,urban,308
120045, Senador Guiomard,12,Dengue,2004-2008,urban,148
120070, Xapuri,12,Dengue,2004-2008,urban,12
120000, Município ignorado - AC,12,Dengue,2004-2008,urban,1
130010, Anori,13,Dengue,2004-2008,urban,1
130020, Atalaia do Norte,13,Dengue,2004-2008,urban,0
130040, Barcelos,13,Dengue,2004-2008,urban,125
130050, Barreirinha,13,Dengue,2004-2008,urban,2
130070, Boca do Acre,13,Dengue,2004-2008,urban,15
130080, Borba,13,Dengue,2004-2008,urban,89
130083, Caapiranga,13,Dengue,2004-2008,urban,2
130090, Canutama,13,Dengue,2004-2008,urban,3
130100, Carauari,13,Dengue,2004-2008,urban,1
130110, Careiro,13,Dengue,2004-2008,urban,23
130120, Coari,13,Dengue,2004-2008,urban,430
130130, Codajás,13,Dengue,2004-2008,urban,18
130140, Eirunepé,13,Dengue,2004-2008,urban,3
130170, Humaitá,13,Dengue,2004-2008,urban,83
130185, Iranduba,13,Dengue,2004-2008,urban,18
130190, Itacoatiara,13,Dengue,2004-2008,urban,363
130230, Jutaí,13,Dengue,2004-2008,urban,0
130250, Manacapuru,13,Dengue,2004-2008,urban,23
130255, Manaquiri,13,Dengue,2004-2008,urban,6
130260, Manaus,13,Dengue,2004-2008,urban,10041
130270, Manicoré,13,Dengue,2004-2008,urban,20
130290, Maués,13,Dengue,2004-2008,urban,46
130300, Nhamundá,13,Dengue,2004-2008,urban,6
130310, Nova Olinda do Norte,13,Dengue,2004-2008,urban,67
130320, Novo Airão,13,Dengue,2004-2008,urban,16
130330, Novo Aripuanã,13,Dengue,2004-2008,urban,11
130340, Parintins,13,Dengue,2004-2008,urban,248
130353, Presidente Figueiredo,13,Dengue,2004-2008,urban,18
130356, Rio Preto da Eva,13,Dengue,2004-2008,urban,40
130370, Santo Antônio do Içá,13,Dengue,2004-2008,urban,1
130380, São Gabriel da Cachoeira,13,Dengue,2004-2008,urban,30
130406, Tabatinga,13,Dengue,2004-2008,urban,22
130410, Tapauá,13,Dengue,2004-2008,urban,5
130440, Urucurituba,13,Dengue,2004-2008,urban,2
140005, Alto Alegre,14,Dengue,2004-2008,urban,233
140002, Amajari,14,Dengue,2004-2008,urban,37
140010, Boa Vista,14,Dengue,2004-2008,urban,7565
140015, Bonfim,14,Dengue,2004-2008,urban,78
140017, Cantá,14,Dengue,2004-2008,urban,101
140020, Caracaraí,14,Dengue,2004-2008,urban,30
140023, Caroebe,14,Dengue,2004-2008,urban,22
140028, Iracema,14,Dengue,2004-2008,urban,330
140030, Mucajaí,14,Dengue,2004-2008,urban,487
140040, Normandia,14,Dengue,2004-2008,urban,13
140045, Pacaraima,14,Dengue,2004-2008,urban,222
140047, Rorainópolis,14,Dengue,2004-2008,urban,256
140050, São João da Baliza,14,Dengue,2004-2008,urban,32
140070, Uiramutã,14,Dengue,2004-2008,urban,5
150010, Abaetetuba,15,Dengue,2004-2008,urban,1318
150013, Abel Figueiredo,15,Dengue,2004-2008,urban,43
150020, Acará,15,Dengue,2004-2008,urban,17
150030, Afuá,15,Dengue,2004-2008,urban,1
150034, Água Azul do Norte,15,Dengue,2004-2008,urban,177
150040, Alenquer,15,Dengue,2004-2008,urban,64
150050, Almeirim,15,Dengue,2004-2008,urban,2
150060, Altamira,15,Dengue,2004-2008,urban,39
150070, Anajás,15,Dengue,2004-2008,urban,1
150080, Ananindeua,15,Dengue,2004-2008,urban,900
150085, Anapu,15,Dengue,2004-2008,urban,23
150090, Augusto Corrêa,15,Dengue,2004-2008,urban,31
150095, Aurora do Pará,15,Dengue,2004-2008,urban,38
150110, Bagre,15,Dengue,2004-2008,urban,3
150120, Baião,15,Dengue,2004-2008,urban,31
150125, Bannach,15,Dengue,2004-2008,urban,89
150130, Barcarena,15,Dengue,2004-2008,urban,784
150140, Belém,15,Dengue,2004-2008,urban,8901
150145, Belterra,15,Dengue,2004-2008,urban,247
150150, Benevides,15,Dengue,2004-2008,urban,380
150157, Bom Jesus do Tocantins,15,Dengue,2004-2008,urban,223
150160, Bonito,15,Dengue,2004-2008,urban,9
150170, Bragança,15,Dengue,2004-2008,urban,467
150172, Brasil Novo,15,Dengue,2004-2008,urban,1
150175, Brejo Grande do Araguaia,15,Dengue,2004-2008,urban,166
150178, Breu Branco,15,Dengue,2004-2008,urban,370
150180, Breves,15,Dengue,2004-2008,urban,21
150190, Bujaru,15,Dengue,2004-2008,urban,69
150200, Cachoeira do Arari,15,Dengue,2004-2008,urban,3
150195, Cachoeira do Piriá,15,Dengue,2004-2008,urban,83
150210, Cametá,15,Dengue,2004-2008,urban,455
150215, Canaã dos Carajás,15,Dengue,2004-2008,urban,170
150220, Capanema,15,Dengue,2004-2008,urban,232
150230, Capitão Poço,15,Dengue,2004-2008,urban,46
150240, Castanhal,15,Dengue,2004-2008,urban,528
150250, Chaves,15,Dengue,2004-2008,urban,4
150260, Colares,15,Dengue,2004-2008,urban,5
150270, Conceição do Araguaia,15,Dengue,2004-2008,urban,1742
150275, Concórdia do Pará,15,Dengue,2004-2008,urban,39
150276, Cumaru do Norte,15,Dengue,2004-2008,urban,424
150277, Curionópolis,15,Dengue,2004-2008,urban,148
150280, Curralinho,15,Dengue,2004-2008,urban,3
150290, Curuçá,15,Dengue,2004-2008,urban,8
150293, Dom Eliseu,15,Dengue,2004-2008,urban,223
150295, Eldorado do Carajás,15,Dengue,2004-2008,urban,320
