geocode,municipio,uf,disease,period,zone,cases
140000, Município ignorado - RR,14,CL,2015-2019,rural,1
150010, Abaetetuba,15,CL,2015-2019,rural,15
150013, Abel Figueiredo,15,CL,2015-2019,rural,12
150020, Acará,15,CL,2015-2019,rural,29
150030, Afuá,15,CL,2015-2019,rural,27
150034, Água Azul do Norte,15,CL,2015-2019,rural,18
150040, Alenquer,15,CL,2015-2019,rural,133
150050, Almeirim,15,CL,2015-2019,rural,130
150060, Altamira,15,CL,2015-2019,rural,173
150070, Anajás,15,CL,2015-2019,rural,11
150080, Ananindeua,15,CL,2015-2019,rural,0
150085, Anapu,15,CL,2015-2019,rural,229
150090, Augusto Corrêa,15,CL,2015-2019,rural,34
150095, Aurora do Pará,15,CL,2015-2019,rural,19
150100, Aveiro,15,CL,2015-2019,rural,46
150110, Bagre,15,CL,2015-2019,rural,97
150120, Baião,15,CL,2015-2019,rural,70
150125, Bannach,15,CL,2015-2019,rural,11
150130, Barcarena,15,CL,2015-2019,rural,11
150140, Belém,15,CL,2015-2019,rural,4
150145, Belterra,15,CL,2015-2019,rural,84
150150, Benevides,15,CL,2015-2019,rural,0
150157, Bom Jesus do Tocantins,15,CL,2015-2019,rural,15
150160, Bonito,15,CL,2015-2019,rural,14
150170, Bragança,15,CL,2015-2019,rural,109
150172, Brasil Novo,15,CL,2015-2019,rural,190
150175, Brejo Grande do Araguaia,15,CL,2015-2019,rural,9
150178, Breu Branco,15,CL,2015-2019,rural,78
150180, Breves,15,CL,2015-2019,rural,6
150190, Bujaru,15,CL,2015-2019,rural,3
150200, Cachoeira do Arari,15,CL,2015-2019,rural,1
150195, Cachoeira do Piriá,15,CL,2015-2019,rural,182
150210, Cametá,15,CL,2015-2019,rural,20
150215, Canaã dos Carajás,15,CL,2015-2019,rural,14
150220, Capanema,15,CL,2015-2019,rural,3
150230, Capitão Poço,15,CL,2015-2019,rural,17
150240, Castanhal,15,CL,2015-2019,rural,16
150250, Chaves,15,CL,2015-2019,rural,3
150260, Colares,15,CL,2015-2019,rural,8
150270, Conceição do Araguaia,15,CL,2015-2019,rural,9
150275, Concórdia do Pará,15,CL,2015-2019,rural,9
150276, Cumaru do Norte,15,CL,2015-2019,rural,21
150277, Curionópolis,15,CL,2015-2019,rural,38
150280, Curralinho,15,CL,2015-2019,rural,27
150285, Curuá,15,CL,2015-2019,rural,12
150290, Curuçá,15,CL,2015-2019,rural,6
150293, Dom Eliseu,15,CL,2015-2019,rural,39
150295, Eldorado do Carajás,15,CL,2015-2019,rural,27
150300, Faro,15,CL,2015-2019,rural,3
150304, Floresta do Araguaia,15,CL,2015-2019,rural,9
150307, Garrafão do Norte,15,CL,2015-2019,rural,48
150309, Goianésia do Pará,15,CL,2015-2019,rural,115
150310, Gurupá,15,CL,2015-2019,rural,12
150320, Igarapé-Açu,15,CL,2015-2019,rural,14
150330, Igarapé-Miri,15,CL,2015-2019,rural,71
150340, Inhangapi,15,CL,2015-2019,rural,6
150345, Ipixuna do Pará,15,CL,2015-2019,rural,83
150350, Irituia,15,CL,2015-2019,rural,36
150360, Itaituba,15,CL,2015-2019,rural,309
150370, Itupiranga,15,CL,2015-2019,rural,109
150375, Jacareacanga,15,CL,2015-2019,rural,45
150380, Jacundá,15,CL,2015-2019,rural,22
150390, Juruti,15,CL,2015-2019,rural,85
150400, Limoeiro do Ajuru,15,CL,2015-2019,rural,2
150405, Mãe do Rio,15,CL,2015-2019,rural,10
150410, Magalhães Barata,15,CL,2015-2019,rural,2
150420, Marabá,15,CL,2015-2019,rural,171
150430, Maracanã,15,CL,2015-2019,rural,3
150440, Marapanim,15,CL,2015-2019,rural,1
150442, Marituba,15,CL,2015-2019,rural,0
150445, Medicilândia,15,CL,2015-2019,rural,592
150450, Melgaço,15,CL,2015-2019,rural,8
150460, Mocajuba,15,CL,2015-2019,rural,14
150470, Moju,15,CL,2015-2019,rural,99
150475, Mojuí dos Campos,15,CL,2015-2019,rural,169
150480, Monte Alegre,15,CL,2015-2019,rural,413
150490, Muaná,15,CL,2015-2019,rural,6
150495, Nova Esperança do Piriá,15,CL,2015-2019,rural,116
150497, Nova Ipixuna,15,CL,2015-2019,rural,6
150500, Nova Timboteua,15,CL,2015-2019,rural,6
150503, Novo Progresso,15,CL,2015-2019,rural,49
150506, Novo Repartimento,15,CL,2015-2019,rural,362
150510, Óbidos,15,CL,2015-2019,rural,174
150520, Oeiras do Pará,15,CL,2015-2019,rural,56
150530, Oriximiná,15,CL,2015-2019,rural,100
150540, Ourém,15,CL,2015-2019,rural,8
150543, Ourilândia do Norte,15,CL,2015-2019,rural,66
150548, Pacajá,15,CL,2015-2019,rural,178
150549, Palestina do Pará,15,CL,2015-2019,rural,2
150550, Paragominas,15,CL,2015-2019,rural,187
150553, Parauapebas,15,CL,2015-2019,rural,120
150555, Pau D'Arco,15,CL,2015-2019,rural,5
150560, Peixe-Boi,15,CL,2015-2019,rural,2
150563, Piçarra,15,CL,2015-2019,rural,6
150565, Placas,15,CL,2015-2019,rural,108
150580, Portel,15,CL,2015-2019,rural,416
150590, Porto de Moz,15,CL,2015-2019,rural,31
150600, Prainha,15,CL,2015-2019,rural,216
150610, Primavera,15,CL,2015-2019,rural,5
150611, Quatipuru,15,CL,2015-2019,rural,0
150613, Redenção,15,CL,2015-2019,rural,4
150616, Rio Maria,15,CL,2015-2019,rural,3
150618, Rondon do Pará,15,CL,2015-2019,rural,28
150619, Rurópolis,15,CL,2015-2019,rural,140
150620, Salinópolis,15,CL,2015-2019,rural,1
150630, Salvaterra,15,CL,2015-2019,rural,6
150635, Santa Bárbara do Pará,15,CL,2015-2019,rural,1
150650, Santa Izabel do Pará,15,CL,2015-2019,rural,4
150655, Santa Luzia do Pará,15,CL,2015-2019,rural,26
150658, Santa Maria das Barreiras,15,CL,2015-2019,rural,22
150660, Santa Maria do Pará,15,CL,2015-2019,rural,18
150670, Santana do Araguaia,15,CL,2015-2019,rural,17
150680, Santarém,15,CL,2015-2019,rural,222
150690, Santarém Novo,15,CL,2015-2019,rural,3
150700, Santo Antônio do Tauá,15,CL,2015-2019,rural,0
150710, São Caetano de Odivelas,15,CL,2015-2019,rural,5
150715, São Domingos do Araguaia,15,CL,2015-2019,rural,34
150720, São Domingos do Capim,15,CL,2015-2019,rural,18
150730, São Félix do Xingu,15,CL,2015-2019,rural,235
150740, São Francisco do Pará,15,CL,2015-2019,rural,15
150745, São Geraldo do Araguaia,15,CL,2015-2019,rural,39
150746, São João da Ponta,15,CL,2015-2019,rural,2
150747, São João de Pirabas,15,CL,2015-2019,rural,3
150750, São João do Araguaia,15,CL,2015-2019,rural,58
150760, São Miguel do Guamá,15,CL,2015-2019,rural,0
150770, São Sebastião da Boa Vista,15,CL,2015-2019,rural,8
150775, Sapucaia,15,CL,2015-2019,rural,0
150780, Senador José Porfírio,15,CL,2015-2019,rural,121
150790, Soure,15,CL,2015-2019,rural,0
150795, Tailândia,15,CL,2015-2019,rural,188
150796, Terra Alta,15,CL,2015-2019,rural,9
150797, Terra Santa,15,CL,2015-2019,rural,8
150800, Tomé-Açu,15,CL,2015-2019,rural,220
150803, Tracuateua,15,CL,2015-2019,rural,35
150805, Trairão,15,CL,2015-2019,rural,101
150808, Tucumã,15,CL,2015-2019,rural,56
150810, Tucuruí,15,CL,2015-2019,rural,24
150812, Ulianópolis,15,CL,2015-2019,rural,98
150815, Uruará,15,CL,2015-2019,rural,498
150820, Vigia,15,CL,2015-2019,rural,7
150830, Viseu,15,CL,2015-2019,rural,165
150835, Vitória do Xingu,15,CL,2015-2019,rural,44
150840, Xinguara,15,CL,2015-2019,rural,17
160010, Amapá,16,CL,2015-2019,rural,9
160020, Calçoene,16,CL,2015-2019,rural,207
160021, Cutias,16,CL,2015-2019,rural,1
160023, Ferreira Gomes,16,CL,2015-2019,rural,12
160025, Itaubal,16,CL,2015-2019,rural,1
160027, Laranjal do Jari,16,CL,2015-2019,rural,92
160030, Macapá,16,CL,2015-2019,rural,41
160040, Mazagão,16,CL,2015-2019,rural,181
160050, Oiapoque,16,CL,2015-2019,rural,77
160015, Pedra Branca do Amapari,16,CL,2015-2019,rural,276
160053, Porto Grande,16,CL,2015-2019,rural,313
160055, Pracuúba,16,CL,2015-2019,rural,13
160060, Santana,16,CL,2015-2019,rural,63
160005, Serra do Navio,16,CL,2015-2019,rural,188
160070, Tartarugalzinho,16,CL,2015-2019,rural,85
160080, Vitória do Jari,16,CL,2015-2019,rural,14
170025, Abreulândia,17,CL,2015-2019,rural,12
170030, Aguiarnópolis,17,CL,2015-2019,rural,5
170035, Aliança do Tocantins,17,CL,2015-2019,rural,0
170040, Almas,17,CL,2015-2019,rural,5
170070, Alvorada,17,CL,2015-2019,rural,2
170100, Ananás,17,CL,2015-2019,rural,15
170105, Angico,17,CL,2015-2019,rural,3
170110, Aparecida do Rio Negro,17,CL,2015-2019,rural,11
170130, Aragominas,17,CL,2015-2019,rural,2
170190, Araguacema,17,CL,2015-2019,rural,26
170200, Araguaçu,17,CL,2015-2019,rural,12
170210, Araguaína,17,CL,2015-2019,rural,6
170215, Araguanã,17,CL,2015-2019,rural,4
170220, Araguatins,17,CL,2015-2019,rural,8
170230, Arapoema,17,CL,2015-2019,rural,2
170240, Arraias,17,CL,2015-2019,rural,2
170255, Augustinópolis,17,CL,2015-2019,rural,1
170270, Aurora do Tocantins,17,CL,2015-2019,rural,14
170290, Axixá do Tocantins,17,CL,2015-2019,rural,5
170300, Babaçulândia,17,CL,2015-2019,rural,1
170305, Bandeirantes do Tocantins,17,CL,2015-2019,rural,1
170307, Barra do Ouro,17,CL,2015-2019,rural,0
170310, Barrolândia,17,CL,2015-2019,rural,1
170320, Bernardo Sayão,17,CL,2015-2019,rural,4
170330, Bom Jesus do Tocantins,17,CL,2015-2019,rural,3
170360, Brasilândia do Tocantins,17,CL,2015-2019,rural,3
170370, Brejinho de Nazaré,17,CL,2015-2019,rural,6
170380, Buriti do Tocantins,17,CL,2015-2019,rural,0
170382, Cachoeirinha,17,CL,2015-2019,rural,2
170384, Campos Lindos,17,CL,2015-2019,rural,0
170388, Carmolândia,17,CL,2015-2019,rural,1
170389, Carrasco Bonito,17,CL,2015-2019,rural,3
170390, Caseara,17,CL,2015-2019,rural,3
170410, Centenário,17,CL,2015-2019,rural,2
170510, Chapada da Natividade,17,CL,2015-2019,rural,3
170460, Chapada de Areia,17,CL,2015-2019,rural,4
170550, Colinas do Tocantins,17,CL,2015-2019,rural,1
171670, Colméia,17,CL,2015-2019,rural,8
170555, Combinado,17,CL,2015-2019,rural,3
170600, Couto Magalhães,17,CL,2015-2019,rural,12
170610, Cristalândia,17,CL,2015-2019,rural,7
170625, Crixás do Tocantins,17,CL,2015-2019,rural,1
170650, Darcinópolis,17,CL,2015-2019,rural,3
170700, Dianópolis,17,CL,2015-2019,rural,17
170710, Divinópolis do Tocantins,17,CL,2015-2019,rural,11
170720, Dois Irmãos do Tocantins,17,CL,2015-2019,rural,14
170730, Dueré,17,CL,2015-2019,rural,1
170740, Esperantina,17,CL,2015-2019,rural,6
170755, Fátima,17,CL,2015-2019,rural,2
170765, Figueirópolis,17,CL,2015-2019,rural,2
170770, Filadélfia,17,CL,2015-2019,rural,3
170820, Formoso do Araguaia,17,CL,2015-2019,rural,4
170825, Fortaleza do Tabocão,17,CL,2015-2019,rural,1
170830, Goianorte,17,CL,2015-2019,rural,8
170900, Goiatins,17,CL,2015-2019,rural,13
170930, Guaraí,17,CL,2015-2019,rural,10
170950, Gurupi,17,CL,2015-2019,rural,2
170980, Ipueiras,17,CL,2015-2019,rural,1
171050, Itacajá,17,CL,2015-2019,rural,10
171070, Itaguatins,17,CL,2015-2019,rural,0
171090, Itapiratins,17,CL,2015-2019,rural,4
171110, Itaporã do Tocantins,17,CL,2015-2019,rural,3
171150, Jaú do Tocantins,17,CL,2015-2019,rural,4
171180, Juarina,17,CL,2015-2019,rural,1
171190, Lagoa da Confusão,17,CL,2015-2019,rural,1
171195, Lagoa do Tocantins,17,CL,2015-2019,rural,0
171200, Lajeado,17,CL,2015-2019,rural,4
171215, Lavandeira,17,CL,2015-2019,rural,8
171240, Lizarda,17,CL,2015-2019,rural,1
171245, Luzinópolis,17,CL,2015-2019,rural,3
171250, Marianópolis do Tocantins,17,CL,2015-2019,rural,22
171270, Mateiros,17,CL,2015-2019,rural,4
171280, Maurilândia do Tocantins,17,CL,2015-2019,rural,0
171320, Miracema do Tocantins,17,CL,2015-2019,rural,13
171330, Miranorte,17,CL,2015-2019,rural,1
171360, Monte do Carmo,17,CL,2015-2019,rural,22
171370, Monte Santo do Tocantins,17,CL,2015-2019,rural,5
171395, Muricilândia,17,CL,2015-2019,rural,3
171420, Natividade,17,CL,2015-2019,rural,1
171430, Nazaré,17,CL,2015-2019,rural,2
171488, Nova Olinda,17,CL,2015-2019,rural,1
171500, Nova Rosalândia,17,CL,2015-2019,rural,2
171510, Novo Acordo,17,CL,2015-2019,rural,3
171515, Novo Alegre,17,CL,2015-2019,rural,2
171525, Novo Jardim,17,CL,2015-2019,rural,6
171550, Oliveira de Fátima,17,CL,2015-2019,rural,0
172100, Palmas,17,CL,2015-2019,rural,11
171570, Palmeirante,17,CL,2015-2019,rural,1
171380, Palmeiras do Tocantins,17,CL,2015-2019,rural,8
171575, Palmeirópolis,17,CL,2015-2019,rural,1
171610, Paraíso do Tocantins,17,CL,2015-2019,rural,1
171620, Paranã,17,CL,2015-2019,rural,3
171630, Pau D'Arco,17,CL,2015-2019,rural,1
171650, Pedro Afonso,17,CL,2015-2019,rural,3
171660, Peixe,17,CL,2015-2019,rural,2
171665, Pequizeiro,17,CL,2015-2019,rural,2
171700, Pindorama do Tocantins,17,CL,2015-2019,rural,4
171720, Piraquê,17,CL,2015-2019,rural,6
171750, Pium,17,CL,2015-2019,rural,15
171780, Ponte Alta do Bom Jesus,17,CL,2015-2019,rural,2
171790, Ponte Alta do Tocantins,17,CL,2015-2019,rural,18
171800, Porto Alegre do Tocantins,17,CL,2015-2019,rural,5
171820, Porto Nacional,17,CL,2015-2019,rural,9
171830, Praia Norte,17,CL,2015-2019,rural,1
171840, Presidente Kennedy,17,CL,2015-2019,rural,3
171845, Pugmil,17,CL,2015-2019,rural,0
171850, Recursolândia,17,CL,2015-2019,rural,18
171855, Riachinho,17,CL,2015-2019,rural,7
171865, Rio da Conceição,17,CL,2015-2019,rural,0
171870, Rio dos Bois,17,CL,2015-2019,rural,4
171875, Rio Sono,17,CL,2015-2019,rural,4
171884, Sandolândia,17,CL,2015-2019,rural,17
171886, Santa Fé do Araguaia,17,CL,2015-2019,rural,4
171888, Santa Maria do Tocantins,17,CL,2015-2019,rural,2
171889, Santa Rita do Tocantins,17,CL,2015-2019,rural,4
171890, Santa Rosa do Tocantins,17,CL,2015-2019,rural,3
171900, Santa Tereza do Tocantins,17,CL,2015-2019,rural,4
172000, Santa Terezinha do Tocantins,17,CL,2015-2019,rural,1
172010, São Bento do Tocantins,17,CL,2015-2019,rural,12
172020, São Miguel do Tocantins,17,CL,2015-2019,rural,7
172025, São Salvador do Tocantins,17,CL,2015-2019,rural,1
172030, São Sebastião do Tocantins,17,CL,2015-2019,rural,0
172049, São Valério,17,CL,2015-2019,rural,0
172065, Silvanópolis,17,CL,2015-2019,rural,5
172080, Sítio Novo do Tocantins,17,CL,2015-2019,rural,3
172090, Taguatinga,17,CL,2015-2019,rural,11
172110, Tocantínia,17,CL,2015-2019,rural,46
172120, Tocantinópolis,17,CL,2015-2019,rural,13
172125, Tupirama,17,CL,2015-2019,rural,0
172130, Tupiratins,17,CL,2015-2019,rural,3
172208, Wanderlândia,17,CL,2015-2019,rural,7
172210, Xambioá,17,CL,2015-2019,rural,6
210005, Açailândia,21,CL,2015-2019,rural,42
210020, Alcântara,21,CL,2015-2019,rural,106
210040, Altamira do Maranhão,21,CL,2015-2019,rural,7
210043, Alto Alegre do Maranhão,21,CL,2015-2019,rural,1
210047, Alto Alegre do Pindaré,21,CL,2015-2019,rural,111
210050, Alto Parnaíba,21,CL,2015-2019,rural,1
210055, Amapá do Maranhão,21,CL,2015-2019,rural,13
210060, Amarante do Maranhão,21,CL,2015-2019,rural,72
210070, Anajatuba,21,CL,2015-2019,rural,8
210083, Apicum-Açu,21,CL,2015-2019,rural,2
210087, Araguanã,21,CL,2015-2019,rural,31
210095, Arame,21,CL,2015-2019,rural,24
210100, Arari,21,CL,2015-2019,rural,1
210110, Axixá,21,CL,2015-2019,rural,45
210120, Bacabal,21,CL,2015-2019,rural,5
210125, Bacabeira,21,CL,2015-2019,rural,2
210130, Bacuri,21,CL,2015-2019,rural,2
210140, Balsas,21,CL,2015-2019,rural,8
210160, Barra do Corda,21,CL,2015-2019,rural,38
210170, Barreirinhas,21,CL,2015-2019,rural,5
210177, Bela Vista do Maranhão,21,CL,2015-2019,rural,2
210190, Bequimão,21,CL,2015-2019,rural,6
210193, Bernardo do Mearim,21,CL,2015-2019,rural,1
210197, Boa Vista do Gurupi,21,CL,2015-2019,rural,10
210200, Bom Jardim,21,CL,2015-2019,rural,66
210203, Bom Jesus das Selvas,21,CL,2015-2019,rural,20
210207, Bom Lugar,21,CL,2015-2019,rural,4
210215, Brejo de Areia,21,CL,2015-2019,rural,18
210220, Buriti,21,CL,2015-2019,rural,1
210230, Buriti Bravo,21,CL,2015-2019,rural,7
210232, Buriticupu,21,CL,2015-2019,rural,67
210235, Buritirana,21,CL,2015-2019,rural,2
210237, Cachoeira Grande,21,CL,2015-2019,rural,13
210250, Cajari,21,CL,2015-2019,rural,1
210255, Campestre do Maranhão,21,CL,2015-2019,rural,3
210260, Cândido Mendes,21,CL,2015-2019,rural,84
210270, Cantanhede,21,CL,2015-2019,rural,16
210275, Capinzal do Norte,21,CL,2015-2019,rural,3
210280, Carolina,21,CL,2015-2019,rural,5
210290, Carutapera,21,CL,2015-2019,rural,26
210310, Cedral,21,CL,2015-2019,rural,9
210312, Central do Maranhão,21,CL,2015-2019,rural,1
210315, Centro do Guilherme,21,CL,2015-2019,rural,19
210317, Centro Novo do Maranhão,21,CL,2015-2019,rural,46
210325, Cidelândia,21,CL,2015-2019,rural,16
210330, Codó,21,CL,2015-2019,rural,43
210350, Colinas,21,CL,2015-2019,rural,22
210355, Conceição do Lago-Açu,21,CL,2015-2019,rural,0
210360, Coroatá,21,CL,2015-2019,rural,13
210370, Cururupu,21,CL,2015-2019,rural,5
210375, Davinópolis,21,CL,2015-2019,rural,2
210380, Dom Pedro,21,CL,2015-2019,rural,3
210400, Esperantinópolis,21,CL,2015-2019,rural,18
210405, Estreito,21,CL,2015-2019,rural,0
210407, Feira Nova do Maranhão,21,CL,2015-2019,rural,7
210408, Fernando Falcão,21,CL,2015-2019,rural,21
210409, Formosa da Serra Negra,21,CL,2015-2019,rural,28
210410, Fortaleza dos Nogueiras,21,CL,2015-2019,rural,6
210420, Fortuna,21,CL,2015-2019,rural,7
210430, Godofredo Viana,21,CL,2015-2019,rural,14
210440, Gonçalves Dias,21,CL,2015-2019,rural,11
210450, Governador Archer,21,CL,2015-2019,rural,2
210455, Governador Edison Lobão,21,CL,2015-2019,rural,2
210460, Governador Eugênio Barros,21,CL,2015-2019,rural,6
210462, Governador Luiz Rocha,21,CL,2015-2019,rural,1
210465, Governador Newton Bello,21,CL,2015-2019,rural,11
210467, Governador Nunes Freire,21,CL,2015-2019,rural,44
210470, Graça Aranha,21,CL,2015-2019,rural,0
210480, Grajaú,21,CL,2015-2019,rural,26
210490, Guimarães,21,CL,2015-2019,rural,11
210500, Humberto de Campos,21,CL,2015-2019,rural,2
210510, Icatu,21,CL,2015-2019,rural,23
210515, Igarapé do Meio,21,CL,2015-2019,rural,2
210520, Igarapé Grande,21,CL,2015-2019,rural,5
210530, Imperatriz,21,CL,2015-2019,rural,4
210535, Itaipava do Grajaú,21,CL,2015-2019,rural,7
210540, Itapecuru Mirim,21,CL,2015-2019,rural,35
210542, Itinga do Maranhão,21,CL,2015-2019,rural,25
210545, Jatobá,21,CL,2015-2019,rural,10
210547, Jenipapo dos Vieiras,21,CL,2015-2019,rural,5
210550, João Lisboa,21,CL,2015-2019,rural,14
210560, Joselândia,21,CL,2015-2019,rural,8
210565, Junco do Maranhão,21,CL,2015-2019,rural,16
210570, Lago da Pedra,21,CL,2015-2019,rural,19
210580, Lago do Junco,21,CL,2015-2019,rural,11
210594, Lago dos Rodrigues,21,CL,2015-2019,rural,1
210590, Lago Verde,21,CL,2015-2019,rural,2
210592, Lagoa do Mato,21,CL,2015-2019,rural,0
210596, Lagoa Grande do Maranhão,21,CL,2015-2019,rural,14
210598, Lajeado Novo,21,CL,2015-2019,rural,7
210600, Lima Campos,21,CL,2015-2019,rural,5
210610, Loreto,21,CL,2015-2019,rural,1
210620, Luís Domingues,21,CL,2015-2019,rural,2
210632, Maracaçumé,21,CL,2015-2019,rural,11
210635, Marajá do Sena,21,CL,2015-2019,rural,14
210637, Maranhãozinho,21,CL,2015-2019,rural,22
210650, Matinha,21,CL,2015-2019,rural,1
210663, Matões do Norte,21,CL,2015-2019,rural,2
210670, Mirador,21,CL,2015-2019,rural,23
210675, Miranda do Norte,21,CL,2015-2019,rural,0
210680, Mirinzal,21,CL,2015-2019,rural,15
210690, Monção,21,CL,2015-2019,rural,0
210700, Montes Altos,21,CL,2015-2019,rural,13
210710, Morros,21,CL,2015-2019,rural,62
210720, Nina Rodrigues,21,CL,2015-2019,rural,1
210725, Nova Colinas,21,CL,2015-2019,rural,2
210730, Nova Iorque,21,CL,2015-2019,rural,2
210735, Nova Olinda do Maranhão,21,CL,2015-2019,rural,22
210740, Olho d'Água das Cunhãs,21,CL,2015-2019,rural,2
210745, Olinda Nova do Maranhão,21,CL,2015-2019,rural,1
210750, Paço do Lumiar,21,CL,2015-2019,rural,1
210760, Palmeirândia,21,CL,2015-2019,rural,1
210770, Paraibano,21,CL,2015-2019,rural,4
210800, Pastos Bons,21,CL,2015-2019,rural,3
210810, Paulo Ramos,21,CL,2015-2019,rural,18
210820, Pedreiras,21,CL,2015-2019,rural,2
210825, Pedro do Rosário,21,CL,2015-2019,rural,33
210845, Peritoró,21,CL,2015-2019,rural,15
210850, Pindaré-Mirim,21,CL,2015-2019,rural,8
210860, Pinheiro,21,CL,2015-2019,rural,19
210870, Pio XII,21,CL,2015-2019,rural,7
210880, Pirapemas,21,CL,2015-2019,rural,11
210890, Poção de Pedras,21,CL,2015-2019,rural,11
210900, Porto Franco,21,CL,2015-2019,rural,9
210905, Porto Rico do Maranhão,21,CL,2015-2019,rural,15
210910, Presidente Dutra,21,CL,2015-2019,rural,2
210920, Presidente Juscelino,21,CL,2015-2019,rural,14
210923, Presidente Médici,21,CL,2015-2019,rural,3
210927, Presidente Sarney,21,CL,2015-2019,rural,13
210930, Presidente Vargas,21,CL,2015-2019,rural,25
210945, Raposa,21,CL,2015-2019,rural,2
210950, Riachão,21,CL,2015-2019,rural,3
210955, Ribamar Fiquene,21,CL,2015-2019,rural,4
210960, Rosário,21,CL,2015-2019,rural,20
210970, Sambaíba,21,CL,2015-2019,rural,1
210975, Santa Filomena do Maranhão,21,CL,2015-2019,rural,1
210980, Santa Helena,21,CL,2015-2019,rural,1
210990, Santa Inês,21,CL,2015-2019,rural,13
211000, Santa Luzia,21,CL,2015-2019,rural,115
211003, Santa Luzia do Paruá,21,CL,2015-2019,rural,23
211020, Santa Rita,21,CL,2015-2019,rural,13
211027, Santo Amaro do Maranhão,21,CL,2015-2019,rural,1
211030, Santo Antônio dos Lopes,21,CL,2015-2019,rural,9
211040, São Benedito do Rio Preto,21,CL,2015-2019,rural,1
211050, São Bento,21,CL,2015-2019,rural,5
211065, São Domingos do Azeitão,21,CL,2015-2019,rural,NA
211070, São Domingos do Maranhão,21,CL,2015-2019,rural,27
211085, São Francisco do Brejão,21,CL,2015-2019,rural,7
211102, São João do Carú,21,CL,2015-2019,rural,42
211105, São João do Paraíso,21,CL,2015-2019,rural,7
211107, São João do Soter,21,CL,2015-2019,rural,9
211120, São José de Ribamar,21,CL,2015-2019,rural,2
211125, São José dos Basílios,21,CL,2015-2019,rural,1
211130, São Luís,21,CL,2015-2019,rural,8
211140, São Luís Gonzaga do Maranhão,21,CL,2015-2019,rural,1
211150, São Mateus do Maranhão,21,CL,2015-2019,rural,0
211153, São Pedro da Água Branca,21,CL,2015-2019,rural,0
211160, São Raimundo das Mangabeiras,21,CL,2015-2019,rural,0
211163, São Raimundo do Doca Bezerra,21,CL,2015-2019,rural,2
211167, São Roberto,21,CL,2015-2019,rural,3
211170, São Vicente Ferrer,21,CL,2015-2019,rural,0
211176, Senador La Rocque,21,CL,2015-2019,rural,4
211178, Serrano do Maranhão,21,CL,2015-2019,rural,5
211180, Sítio Novo,21,CL,2015-2019,rural,28
211190, Sucupira do Norte,21,CL,2015-2019,rural,4
211200, Tasso Fragoso,21,CL,2015-2019,rural,1
211210, Timbiras,21,CL,2015-2019,rural,10
211223, Trizidela do Vale,21,CL,2015-2019,rural,2
211227, Tufilândia,21,CL,2015-2019,rural,8
211230, Tuntum,21,CL,2015-2019,rural,9
211240, Turiaçu,21,CL,2015-2019,rural,108
211245, Turilândia,21,CL,2015-2019,rural,9
211250, Tutóia,21,CL,2015-2019,rural,1
211260, Urbano Santos,21,CL,2015-2019,rural,2
211270, Vargem Grande,21,CL,2015-2019,rural,19
211280, Viana,21,CL,2015-2019,rural,8
211285, Vila Nova dos Martírios,21,CL,2015-2019,rural,2
211290, Vitória do Mearim,21,CL,2015-2019,rural,0
211300, Vitorino Freire,21,CL,2015-2019,rural,37
211400, Zé Doca,21,CL,2015-2019,rural,111
220225, Canavieira,22,CL,2015-2019,rural,0
250750, João Pessoa,25,CL,2015-2019,rural,0
311770, Conceição do Rio Verde,31,CL,2015-2019,rural,NA
313020, Igaratinga,31,CL,2015-2019,rural,0
315570, Rio Piracicaba,31,CL,2015-2019,rural,0
320530, Vitória,32,CL,2015-2019,rural,0
330540, Sapucaia,33,CL,2015-2019,rural,0
350950, Campinas,35,CL,2015-2019,rural,0
353440, Osasco,35,CL,2015-2019,rural,0
355710, Votuporanga,35,CL,2015-2019,rural,0
410140, Apucarana,41,CL,2015-2019,rural,0
410480, Cascavel,41,CL,2015-2019,rural,0
410690, Curitiba,41,CL,2015-2019,rural,0
411850, Pato Branco,41,CL,2015-2019,rural,0
420230, Biguaçu,42,CL,2015-2019,rural,0
420460, Criciúma,42,CL,2015-2019,rural,0
421060, Massaranduba,42,CL,2015-2019,rural,0
421670, São José do Cedro,42,CL,2015-2019,rural,0
510010, Acorizal,51,CL,2015-2019,rural,9
510020, Água Boa,51,CL,2015-2019,rural,38
510025, Alta Floresta,51,CL,2015-2019,rural,41
510030, Alto Araguaia,51,CL,2015-2019,rural,7
510035, Alto Boa Vista,51,CL,2015-2019,rural,38
510040, Alto Garças,51,CL,2015-2019,rural,1
510050, Alto Paraguai,51,CL,2015-2019,rural,42
510060, Alto Taquari,51,CL,2015-2019,rural,3
510080, Apiacás,51,CL,2015-2019,rural,39
510100, Araguaiana,51,CL,2015-2019,rural,4
510120, Araguainha,51,CL,2015-2019,rural,2
510125, Araputanga,51,CL,2015-2019,rural,18
510130, Arenápolis,51,CL,2015-2019,rural,2
510140, Aripuanã,51,CL,2015-2019,rural,117
510170, Barra do Bugres,51,CL,2015-2019,rural,50
510180, Barra do Garças,51,CL,2015-2019,rural,129
510185, Bom Jesus do Araguaia,51,CL,2015-2019,rural,53
510190, Brasnorte,51,CL,2015-2019,rural,196
510250, Cáceres,51,CL,2015-2019,rural,56
510260, Campinápolis,51,CL,2015-2019,rural,311
510263, Campo Novo do Parecis,51,CL,2015-2019,rural,24
510267, Campo Verde,51,CL,2015-2019,rural,47
