geocode,municipio,uf,disease,period,zone,cases
510130,"NA",51,Falciparum,2004-2008,RURAL,0
510130,"NA",51,Vivax,2004-2008,RURAL,0
510140,"NA",51,Falciparum,2004-2008,RURAL,380
510140,"NA",51,Vivax,2004-2008,RURAL,1220
510140,"NA",51,Vivax+Falciparum,2004-2008,RURAL,7
510170,"NA",51,Vivax,2004-2008,RURAL,1
510170,"NA",51,Falciparum,2004-2008,RURAL,0
510180,"NA",51,Falciparum,2004-2008,RURAL,0
510180,"NA",51,Vivax,2004-2008,RURAL,0
510190,"NA",51,Falciparum,2004-2008,RURAL,283
510190,"NA",51,Vivax,2004-2008,RURAL,68
510190,"NA",51,Vivax+Falciparum,2004-2008,RURAL,2
510250,"NA",51,Falciparum,2004-2008,RURAL,1
510250,"NA",51,Vivax,2004-2008,RURAL,8
510263,"NA",51,Vivax,2004-2008,RURAL,1
510263,"NA",51,Falciparum,2004-2008,RURAL,0
510263,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510267,"NA",51,Vivax,2004-2008,RURAL,1
510267,"NA",51,Falciparum,2004-2008,RURAL,0
510268,"NA",51,Vivax,2004-2008,RURAL,1
510268,"NA",51,Falciparum,2004-2008,RURAL,0
510268,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510269,"NA",51,Vivax,2004-2008,RURAL,3
510270,"NA",51,Vivax,2004-2008,RURAL,1
510279,"NA",51,Falciparum,2004-2008,RURAL,2
510279,"NA",51,Vivax,2004-2008,RURAL,2
510285,"NA",51,Falciparum,2004-2008,RURAL,2
510285,"NA",51,Vivax,2004-2008,RURAL,24
510300,"NA",51,Vivax,2004-2008,RURAL,3
510300,"NA",51,Falciparum,2004-2008,RURAL,0
510305,"NA",51,Falciparum,2004-2008,RURAL,1
510305,"NA",51,Vivax,2004-2008,RURAL,0
510310,"NA",51,Vivax,2004-2008,RURAL,8
510320,"NA",51,Falciparum,2004-2008,RURAL,2
510320,"NA",51,Vivax,2004-2008,RURAL,7
510320,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510325,"NA",51,Falciparum,2004-2008,RURAL,3262
510325,"NA",51,Vivax,2004-2008,RURAL,10720
510325,"NA",51,Vivax+Falciparum,2004-2008,RURAL,8
510330,"NA",51,Falciparum,2004-2008,RURAL,69
510330,"NA",51,Vivax,2004-2008,RURAL,100
510330,"NA",51,Vivax+Falciparum,2004-2008,RURAL,4
510335,"NA",51,Falciparum,2004-2008,RURAL,3
510335,"NA",51,Vivax,2004-2008,RURAL,32
510335,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510336,"NA",51,Falciparum,2004-2008,RURAL,0
510336,"NA",51,Vivax,2004-2008,RURAL,0
510336,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510337,"NA",51,Falciparum,2004-2008,RURAL,8
510337,"NA",51,Vivax,2004-2008,RURAL,40
510337,"NA",51,Vivax+Falciparum,2004-2008,RURAL,1
510340,"NA",51,Falciparum,2004-2008,RURAL,6
510340,"NA",51,Vivax,2004-2008,RURAL,18
510340,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510345,"NA",51,Falciparum,2004-2008,RURAL,0
510345,"NA",51,Vivax,2004-2008,RURAL,0
510350,"NA",51,Vivax,2004-2008,RURAL,1
510350,"NA",51,Falciparum,2004-2008,RURAL,0
510360,"NA",51,Vivax,2004-2008,RURAL,0
510370,"NA",51,Falciparum,2004-2008,RURAL,1
510370,"NA",51,Vivax,2004-2008,RURAL,117
510370,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510380,"NA",51,Vivax,2004-2008,RURAL,0
510385,"NA",51,Falciparum,2004-2008,RURAL,1
510385,"NA",51,Vivax,2004-2008,RURAL,13
510385,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510410,"NA",51,Falciparum,2004-2008,RURAL,10
510410,"NA",51,Vivax,2004-2008,RURAL,32
510410,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510420,"NA",51,Falciparum,2004-2008,RURAL,1
510450,"NA",51,Vivax,2004-2008,RURAL,0
510455,"NA",51,Vivax,2004-2008,RURAL,33
510455,"NA",51,Falciparum,2004-2008,RURAL,0
510460,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510480,"NA",51,Falciparum,2004-2008,RURAL,2
510480,"NA",51,Vivax,2004-2008,RURAL,1
510490,"NA",51,Falciparum,2004-2008,RURAL,0
510490,"NA",51,Vivax,2004-2008,RURAL,0
510500,"NA",51,Falciparum,2004-2008,RURAL,1
510500,"NA",51,Vivax,2004-2008,RURAL,1
510500,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510510,"NA",51,Falciparum,2004-2008,RURAL,176
510510,"NA",51,Vivax,2004-2008,RURAL,84
510510,"NA",51,Vivax+Falciparum,2004-2008,RURAL,13
510515,"NA",51,Falciparum,2004-2008,RURAL,208
510515,"NA",51,Vivax,2004-2008,RURAL,698
510515,"NA",51,Vivax+Falciparum,2004-2008,RURAL,8
510517,"NA",51,Falciparum,2004-2008,RURAL,302
510517,"NA",51,Vivax,2004-2008,RURAL,1008
510517,"NA",51,Vivax+Falciparum,2004-2008,RURAL,6
510520,"NA",51,Vivax,2004-2008,RURAL,1
510520,"NA",51,Falciparum,2004-2008,RURAL,0
510523,"NA",51,Vivax,2004-2008,RURAL,0
510525,"NA",51,Falciparum,2004-2008,RURAL,4
510525,"NA",51,Vivax,2004-2008,RURAL,3
510525,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510530,"NA",51,Vivax,2004-2008,RURAL,2
510550,"NA",51,Vivax,2004-2008,RURAL,4
510550,"NA",51,Falciparum,2004-2008,RURAL,0
510558,"NA",51,Falciparum,2004-2008,RURAL,9
510558,"NA",51,Vivax,2004-2008,RURAL,433
510558,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510560,"NA",51,Falciparum,2004-2008,RURAL,4
510560,"NA",51,Vivax,2004-2008,RURAL,12
510560,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510562,"NA",51,Falciparum,2004-2008,RURAL,0
510562,"NA",51,Vivax,2004-2008,RURAL,0
510590,"NA",51,Vivax,2004-2008,RURAL,1
510590,"NA",51,Vivax+Falciparum,2004-2008,RURAL,1
510600,"NA",51,Vivax,2004-2008,RURAL,1
510600,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510615,"NA",51,Falciparum,2004-2008,RURAL,3
510615,"NA",51,Vivax,2004-2008,RURAL,34
510617,"NA",51,Vivax,2004-2008,RURAL,1
510618,"NA",51,Falciparum,2004-2008,RURAL,46
510618,"NA",51,Vivax,2004-2008,RURAL,78
510618,"NA",51,Vivax+Falciparum,2004-2008,RURAL,2
510619,"NA",51,Falciparum,2004-2008,RURAL,0
510619,"NA",51,Vivax,2004-2008,RURAL,0
510621,"NA",51,Falciparum,2004-2008,RURAL,1
510621,"NA",51,Vivax,2004-2008,RURAL,1
510622,"NA",51,Falciparum,2004-2008,RURAL,3
510622,"NA",51,Vivax,2004-2008,RURAL,8
510622,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510623,"NA",51,Vivax,2004-2008,RURAL,2
510623,"NA",51,Vivax+Falciparum,2004-2008,RURAL,1
510623,"NA",51,Falciparum,2004-2008,RURAL,0
510624,"NA",51,Vivax,2004-2008,RURAL,569
510624,"NA",51,Vivax+Falciparum,2004-2008,RURAL,1
510624,"NA",51,Falciparum,2004-2008,RURAL,0
510625,"NA",51,Falciparum,2004-2008,RURAL,0
510625,"NA",51,Vivax,2004-2008,RURAL,0
510625,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510626,"NA",51,Falciparum,2004-2008,RURAL,3
510626,"NA",51,Vivax,2004-2008,RURAL,7
510627,"NA",51,Falciparum,2004-2008,RURAL,0
510627,"NA",51,Vivax,2004-2008,RURAL,0
510628,"NA",51,Falciparum,2004-2008,RURAL,1
510628,"NA",51,Vivax,2004-2008,RURAL,0
510629,"NA",51,Falciparum,2004-2008,RURAL,9
510629,"NA",51,Vivax,2004-2008,RURAL,41
510629,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510630,"NA",51,Falciparum,2004-2008,RURAL,3
510630,"NA",51,Vivax,2004-2008,RURAL,68
510642,"NA",51,Falciparum,2004-2008,RURAL,19
510642,"NA",51,Vivax,2004-2008,RURAL,44
510642,"NA",51,Vivax+Falciparum,2004-2008,RURAL,2
510645,"NA",51,Falciparum,2004-2008,RURAL,0
510650,"NA",51,Vivax,2004-2008,RURAL,1
510650,"NA",51,Falciparum,2004-2008,RURAL,0
510665,"NA",51,Vivax,2004-2008,RURAL,0
510675,"NA",51,Falciparum,2004-2008,RURAL,19
510675,"NA",51,Vivax,2004-2008,RURAL,25
510675,"NA",51,Vivax+Falciparum,2004-2008,RURAL,2
510677,"NA",51,Vivax,2004-2008,RURAL,6
510677,"NA",51,Falciparum,2004-2008,RURAL,0
510677,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510680,"NA",51,Falciparum,2004-2008,RURAL,1
510680,"NA",51,Vivax,2004-2008,RURAL,0
510682,"NA",51,Falciparum,2004-2008,RURAL,1
510682,"NA",51,Vivax,2004-2008,RURAL,1
510700,"NA",51,Falciparum,2004-2008,RURAL,0
510700,"NA",51,Vivax,2004-2008,RURAL,0
510704,"NA",51,Vivax,2004-2008,RURAL,3
510704,"NA",51,Falciparum,2004-2008,RURAL,0
510704,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510706,"NA",51,Falciparum,2004-2008,RURAL,1
510706,"NA",51,Vivax,2004-2008,RURAL,10
510710,"NA",51,Falciparum,2004-2008,RURAL,3
510710,"NA",51,Vivax,2004-2008,RURAL,2
510715,"NA",51,Falciparum,2004-2008,RURAL,0
510715,"NA",51,Vivax,2004-2008,RURAL,0
510718,"NA",51,Falciparum,2004-2008,RURAL,0
510718,"NA",51,Vivax,2004-2008,RURAL,0
510720,"NA",51,Vivax,2004-2008,RURAL,0
510724,"NA",51,Vivax,2004-2008,RURAL,2
510724,"NA",51,Falciparum,2004-2008,RURAL,0
510730,"NA",51,Falciparum,2004-2008,RURAL,8
510730,"NA",51,Vivax,2004-2008,RURAL,11
510730,"NA",51,Vivax+Falciparum,2004-2008,RURAL,1
510735,"NA",51,Vivax,2004-2008,RURAL,2
510735,"NA",51,Falciparum,2004-2008,RURAL,0
510735,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510757,"NA",51,Falciparum,2004-2008,RURAL,62
510757,"NA",51,Vivax,2004-2008,RURAL,155
510757,"NA",51,Vivax+Falciparum,2004-2008,RURAL,5
510760,"NA",51,Falciparum,2004-2008,RURAL,2
510760,"NA",51,Vivax,2004-2008,RURAL,8
510760,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510770,"NA",51,Falciparum,2004-2008,RURAL,4
510770,"NA",51,Vivax,2004-2008,RURAL,5
510774,"NA",51,Falciparum,2004-2008,RURAL,0
510774,"NA",51,Vivax,2004-2008,RURAL,0
510775,"NA",51,Vivax,2004-2008,RURAL,0
510776,"NA",51,Vivax,2004-2008,RURAL,0
510777,"NA",51,Falciparum,2004-2008,RURAL,4
510777,"NA",51,Vivax,2004-2008,RURAL,107
510777,"NA",51,Vivax+Falciparum,2004-2008,RURAL,3
510780,"NA",51,Vivax,2004-2008,RURAL,2
510785,"NA",51,Falciparum,2004-2008,RURAL,2
510785,"NA",51,Vivax,2004-2008,RURAL,2
510787,"NA",51,Falciparum,2004-2008,RURAL,3
510787,"NA",51,Vivax,2004-2008,RURAL,9
510790,"NA",51,Falciparum,2004-2008,RURAL,7
510790,"NA",51,Vivax,2004-2008,RURAL,25
510790,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510792,"NA",51,Falciparum,2004-2008,RURAL,17
510792,"NA",51,Vivax,2004-2008,RURAL,19
510792,"NA",51,Vivax+Falciparum,2004-2008,RURAL,1
510794,"NA",51,Falciparum,2004-2008,RURAL,1
510794,"NA",51,Vivax,2004-2008,RURAL,2
510795,"NA",51,Falciparum,2004-2008,RURAL,1
510795,"NA",51,Vivax,2004-2008,RURAL,5
510795,"NA",51,Vivax+Falciparum,2004-2008,RURAL,1
510800,"NA",51,Vivax,2004-2008,RURAL,10
510800,"NA",51,Falciparum,2004-2008,RURAL,0
510805,"NA",51,Falciparum,2004-2008,RURAL,6
510805,"NA",51,Vivax,2004-2008,RURAL,20
510830,"NA",51,Vivax,2004-2008,RURAL,24
510830,"NA",51,Falciparum,2004-2008,RURAL,0
510830,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510840,"NA",51,Falciparum,2004-2008,RURAL,4
510840,"NA",51,Vivax,2004-2008,RURAL,3
510840,"NA",51,Vivax+Falciparum,2004-2008,RURAL,1
510850,"NA",51,Falciparum,2004-2008,RURAL,0
510850,"NA",51,Vivax,2004-2008,RURAL,0
510850,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510860,"NA",51,Falciparum,2004-2008,RURAL,2
510860,"NA",51,Vivax,2004-2008,RURAL,28
510860,"NA",51,Vivax+Falciparum,2004-2008,RURAL,0
510880,"NA",51,Falciparum,2004-2008,RURAL,1
510880,"NA",51,Vivax,2004-2008,RURAL,9
510885,"NA",51,Falciparum,2004-2008,RURAL,0
510890,"NA",51,Falciparum,2004-2008,RURAL,14
510890,"NA",51,Vivax,2004-2008,RURAL,5
510895,"NA",51,Falciparum,2004-2008,RURAL,1
510895,"NA",51,Vivax,2004-2008,RURAL,0
110001,"NA",11,Falciparum,2004-2008,URBANA,58
110001,"NA",11,Vivax,2004-2008,URBANA,197
110001,"NA",11,Vivax+Falciparum,2004-2008,URBANA,6
110002,"NA",11,Falciparum,2004-2008,URBANA,9173
110002,"NA",11,Vivax,2004-2008,URBANA,17468
110002,"NA",11,Vivax+Falciparum,2004-2008,URBANA,457
110003,"NA",11,Falciparum,2004-2008,URBANA,11
110003,"NA",11,Vivax,2004-2008,URBANA,32
110003,"NA",11,Vivax+Falciparum,2004-2008,URBANA,1
110004,"NA",11,Falciparum,2004-2008,URBANA,747
110004,"NA",11,Vivax,2004-2008,URBANA,2078
110004,"NA",11,Vivax+Falciparum,2004-2008,URBANA,113
110005,"NA",11,Falciparum,2004-2008,URBANA,124
110005,"NA",11,Vivax,2004-2008,URBANA,330
110005,"NA",11,Vivax+Falciparum,2004-2008,URBANA,27
110006,"NA",11,Falciparum,2004-2008,URBANA,56
110006,"NA",11,Vivax,2004-2008,URBANA,152
110006,"NA",11,Vivax+Falciparum,2004-2008,URBANA,5
110007,"NA",11,Falciparum,2004-2008,URBANA,36
110007,"NA",11,Vivax,2004-2008,URBANA,60
110007,"NA",11,Vivax+Falciparum,2004-2008,URBANA,2
110008,"NA",11,Falciparum,2004-2008,URBANA,405
110008,"NA",11,Vivax,2004-2008,URBANA,1441
110008,"NA",11,Vivax+Falciparum,2004-2008,URBANA,4
110009,"NA",11,Falciparum,2004-2008,URBANA,101
110009,"NA",11,Vivax,2004-2008,URBANA,693
110009,"NA",11,Vivax+Falciparum,2004-2008,URBANA,60
110010,"NA",11,Falciparum,2004-2008,URBANA,1800
110010,"NA",11,Vivax,2004-2008,URBANA,7173
110010,"NA",11,Vivax+Falciparum,2004-2008,URBANA,6
110011,"NA",11,Falciparum,2004-2008,URBANA,1315
110011,"NA",11,Vivax,2004-2008,URBANA,3550
110011,"NA",11,Vivax+Falciparum,2004-2008,URBANA,73
110012,"NA",11,Falciparum,2004-2008,URBANA,1894
110012,"NA",11,Vivax,2004-2008,URBANA,6084
110012,"NA",11,Vivax+Falciparum,2004-2008,URBANA,231
110013,"NA",11,Falciparum,2004-2008,URBANA,2123
110013,"NA",11,Vivax,2004-2008,URBANA,5762
110013,"NA",11,Vivax+Falciparum,2004-2008,URBANA,23
110014,"NA",11,Falciparum,2004-2008,URBANA,82
110014,"NA",11,Vivax,2004-2008,URBANA,188
110014,"NA",11,Vivax+Falciparum,2004-2008,URBANA,3
110015,"NA",11,Falciparum,2004-2008,URBANA,718
110015,"NA",11,Vivax,2004-2008,URBANA,2471
110015,"NA",11,Vivax+Falciparum,2004-2008,URBANA,156
110018,"NA",11,Falciparum,2004-2008,URBANA,179
110018,"NA",11,Vivax,2004-2008,URBANA,666
110018,"NA",11,Vivax+Falciparum,2004-2008,URBANA,5
110020,"NA",11,Falciparum,2004-2008,URBANA,22088
110020,"NA",11,Vivax,2004-2008,URBANA,78505
110020,"NA",11,Vivax+Falciparum,2004-2008,URBANA,909
110025,"NA",11,Falciparum,2004-2008,URBANA,212
110025,"NA",11,Vivax,2004-2008,URBANA,651
110025,"NA",11,Vivax+Falciparum,2004-2008,URBANA,19
110026,"NA",11,Falciparum,2004-2008,URBANA,116
110026,"NA",11,Vivax,2004-2008,URBANA,258
110026,"NA",11,Vivax+Falciparum,2004-2008,URBANA,3
110028,"NA",11,Falciparum,2004-2008,URBANA,208
110028,"NA",11,Vivax,2004-2008,URBANA,775
110028,"NA",11,Vivax+Falciparum,2004-2008,URBANA,20
110029,"NA",11,Falciparum,2004-2008,URBANA,20
110029,"NA",11,Vivax,2004-2008,URBANA,72
110029,"NA",11,Vivax+Falciparum,2004-2008,URBANA,0
110030,"NA",11,Falciparum,2004-2008,URBANA,233
110030,"NA",11,Vivax,2004-2008,URBANA,619
110030,"NA",11,Vivax+Falciparum,2004-2008,URBANA,17
110032,"NA",11,Falciparum,2004-2008,URBANA,52
110032,"NA",11,Vivax,2004-2008,URBANA,308
110032,"NA",11,Vivax+Falciparum,2004-2008,URBANA,3
110033,"NA",11,Falciparum,2004-2008,URBANA,1359
110033,"NA",11,Vivax,2004-2008,URBANA,3500
110033,"NA",11,Vivax+Falciparum,2004-2008,URBANA,25
110034,"NA",11,Falciparum,2004-2008,URBANA,74
110034,"NA",11,Vivax,2004-2008,URBANA,421
110034,"NA",11,Vivax+Falciparum,2004-2008,URBANA,13
110037,"NA",11,Falciparum,2004-2008,URBANA,9
110037,"NA",11,Vivax,2004-2008,URBANA,93
110037,"NA",11,Vivax+Falciparum,2004-2008,URBANA,10
110040,"NA",11,Falciparum,2004-2008,URBANA,783
110040,"NA",11,Vivax,2004-2008,URBANA,2031
110040,"NA",11,Vivax+Falciparum,2004-2008,URBANA,6
110045,"NA",11,Falciparum,2004-2008,URBANA,4165
110045,"NA",11,Vivax,2004-2008,URBANA,12997
110045,"NA",11,Vivax+Falciparum,2004-2008,URBANA,863
110050,"NA",11,Falciparum,2004-2008,URBANA,21
110050,"NA",11,Vivax,2004-2008,URBANA,92
110050,"NA",11,Vivax+Falciparum,2004-2008,URBANA,4
110060,"NA",11,Falciparum,2004-2008,URBANA,75
110060,"NA",11,Vivax,2004-2008,URBANA,136
110060,"NA",11,Vivax+Falciparum,2004-2008,URBANA,0
110070,"NA",11,Falciparum,2004-2008,URBANA,406
110070,"NA",11,Vivax,2004-2008,URBANA,1507
110070,"NA",11,Vivax+Falciparum,2004-2008,URBANA,160
110080,"NA",11,Falciparum,2004-2008,URBANA,2745
110080,"NA",11,Vivax,2004-2008,URBANA,9470
110080,"NA",11,Vivax+Falciparum,2004-2008,URBANA,23
110090,"NA",11,Falciparum,2004-2008,URBANA,35
110090,"NA",11,Vivax,2004-2008,URBANA,153
110090,"NA",11,Vivax+Falciparum,2004-2008,URBANA,3
110092,"NA",11,Falciparum,2004-2008,URBANA,57
110092,"NA",11,Vivax,2004-2008,URBANA,162
110094,"NA",11,Falciparum,2004-2008,URBANA,1824
110094,"NA",11,Vivax,2004-2008,URBANA,4441
110094,"NA",11,Vivax+Falciparum,2004-2008,URBANA,5
110100,"NA",11,Falciparum,2004-2008,URBANA,46
110100,"NA",11,Vivax,2004-2008,URBANA,173
110100,"NA",11,Vivax+Falciparum,2004-2008,URBANA,9
110110,"NA",11,Falciparum,2004-2008,URBANA,869
110110,"NA",11,Vivax,2004-2008,URBANA,4277
110110,"NA",11,Vivax+Falciparum,2004-2008,URBANA,8
110120,"NA",11,Falciparum,2004-2008,URBANA,35
110120,"NA",11,Vivax,2004-2008,URBANA,51
110120,"NA",11,Vivax+Falciparum,2004-2008,URBANA,1
110130,"NA",11,Falciparum,2004-2008,URBANA,117
110130,"NA",11,Vivax,2004-2008,URBANA,326
110130,"NA",11,Vivax+Falciparum,2004-2008,URBANA,108
110140,"NA",11,Falciparum,2004-2008,URBANA,225
110140,"NA",11,Vivax,2004-2008,URBANA,650
110140,"NA",11,Vivax+Falciparum,2004-2008,URBANA,11
110143,"NA",11,Falciparum,2004-2008,URBANA,27
110143,"NA",11,Vivax,2004-2008,URBANA,61
110143,"NA",11,Vivax+Falciparum,2004-2008,URBANA,12
110145,"NA",11,Falciparum,2004-2008,URBANA,6
110145,"NA",11,Vivax,2004-2008,URBANA,23
110145,"NA",11,Vivax+Falciparum,2004-2008,URBANA,0
110146,"NA",11,Falciparum,2004-2008,URBANA,10
110146,"NA",11,Vivax,2004-2008,URBANA,235
110146,"NA",11,Vivax+Falciparum,2004-2008,URBANA,4
110147,"NA",11,Falciparum,2004-2008,URBANA,3
110147,"NA",11,Vivax,2004-2008,URBANA,7
110148,"NA",11,Falciparum,2004-2008,URBANA,3
110148,"NA",11,Vivax,2004-2008,URBANA,16
110148,"NA",11,Vivax+Falciparum,2004-2008,URBANA,0
110149,"NA",11,Falciparum,2004-2008,URBANA,210
110149,"NA",11,Vivax,2004-2008,URBANA,679
110149,"NA",11,Vivax+Falciparum,2004-2008,URBANA,2
110150,"NA",11,Falciparum,2004-2008,URBANA,27
110150,"NA",11,Vivax,2004-2008,URBANA,161
110150,"NA",11,Vivax+Falciparum,2004-2008,URBANA,0
110155,"NA",11,Falciparum,2004-2008,URBANA,4
110155,"NA",11,Vivax,2004-2008,URBANA,38
110155,"NA",11,Vivax+Falciparum,2004-2008,URBANA,20
110160,"NA",11,Falciparum,2004-2008,URBANA,79
110160,"NA",11,Vivax,2004-2008,URBANA,200
110160,"NA",11,Vivax+Falciparum,2004-2008,URBANA,3
110170,"NA",11,Falciparum,2004-2008,URBANA,83
110170,"NA",11,Vivax,2004-2008,URBANA,319
110170,"NA",11,Vivax+Falciparum,2004-2008,URBANA,1
110175,"NA",11,Falciparum,2004-2008,URBANA,259
110175,"NA",11,Vivax,2004-2008,URBANA,709
110175,"NA",11,Vivax+Falciparum,2004-2008,URBANA,2
110180,"NA",11,Falciparum,2004-2008,URBANA,66
110180,"NA",11,Vivax,2004-2008,URBANA,196
110180,"NA",11,Vivax+Falciparum,2004-2008,URBANA,2
120001,"NA",12,Falciparum,2004-2008,URBANA,199
120001,"NA",12,Vivax,2004-2008,URBANA,622
120001,"NA",12,Vivax+Falciparum,2004-2008,URBANA,4
120005,"NA",12,Falciparum,2004-2008,URBANA,2
120005,"NA",12,Vivax,2004-2008,URBANA,4
120010,"NA",12,Falciparum,2004-2008,URBANA,82
120010,"NA",12,Vivax,2004-2008,URBANA,70
120010,"NA",12,Vivax+Falciparum,2004-2008,URBANA,1
120013,"NA",12,Falciparum,2004-2008,URBANA,29
120013,"NA",12,Vivax,2004-2008,URBANA,69
120013,"NA",12,Vivax+Falciparum,2004-2008,URBANA,1
120017,"NA",12,Falciparum,2004-2008,URBANA,97
120017,"NA",12,Vivax,2004-2008,URBANA,185
120017,"NA",12,Vivax+Falciparum,2004-2008,URBANA,0
120020,"NA",12,Falciparum,2004-2008,URBANA,11960
120020,"NA",12,Vivax,2004-2008,URBANA,38495
120020,"NA",12,Vivax+Falciparum,2004-2008,URBANA,80
120025,"NA",12,Falciparum,2004-2008,URBANA,25
120025,"NA",12,Vivax,2004-2008,URBANA,121
120030,"NA",12,Falciparum,2004-2008,URBANA,5
120030,"NA",12,Vivax,2004-2008,URBANA,51
120032,"NA",12,Falciparum,2004-2008,URBANA,3
120032,"NA",12,Vivax,2004-2008,URBANA,509
120032,"NA",12,Vivax+Falciparum,2004-2008,URBANA,1
120033,"NA",12,Falciparum,2004-2008,URBANA,7092
120033,"NA",12,Vivax,2004-2008,URBANA,15398
120033,"NA",12,Vivax+Falciparum,2004-2008,URBANA,65
120034,"NA",12,Falciparum,2004-2008,URBANA,1
120034,"NA",12,Vivax,2004-2008,URBANA,8
120035,"NA",12,Falciparum,2004-2008,URBANA,25
120035,"NA",12,Vivax,2004-2008,URBANA,93
120035,"NA",12,Vivax+Falciparum,2004-2008,URBANA,1
120038,"NA",12,Falciparum,2004-2008,URBANA,1268
120038,"NA",12,Vivax,2004-2008,URBANA,3354
120038,"NA",12,Vivax+Falciparum,2004-2008,URBANA,6
120039,"NA",12,Falciparum,2004-2008,URBANA,63
120039,"NA",12,Vivax,2004-2008,URBANA,212
120039,"NA",12,Vivax+Falciparum,2004-2008,URBANA,9
120040,"NA",12,Falciparum,2004-2008,URBANA,2162
120040,"NA",12,Vivax,2004-2008,URBANA,5451
120040,"NA",12,Vivax+Falciparum,2004-2008,URBANA,30
120042,"NA",12,Falciparum,2004-2008,URBANA,1036
120042,"NA",12,Vivax,2004-2008,URBANA,2862
120042,"NA",12,Vivax+Falciparum,2004-2008,URBANA,19
120043,"NA",12,Vivax,2004-2008,URBANA,1
120045,"NA",12,Falciparum,2004-2008,URBANA,441
120045,"NA",12,Vivax,2004-2008,URBANA,1091
120045,"NA",12,Vivax+Falciparum,2004-2008,URBANA,13
120050,"NA",12,Falciparum,2004-2008,URBANA,50
120050,"NA",12,Vivax,2004-2008,URBANA,152
120060,"NA",12,Falciparum,2004-2008,URBANA,75
120060,"NA",12,Vivax,2004-2008,URBANA,583
120060,"NA",12,Vivax+Falciparum,2004-2008,URBANA,1
120070,"NA",12,Falciparum,2004-2008,URBANA,45
120070,"NA",12,Vivax,2004-2008,URBANA,125
120070,"NA",12,Vivax+Falciparum,2004-2008,URBANA,0
120080,"NA",12,Falciparum,2004-2008,URBANA,38
120080,"NA",12,Vivax,2004-2008,URBANA,98
120080,"NA",12,Vivax+Falciparum,2004-2008,URBANA,0
130002,"NA",13,Falciparum,2004-2008,URBANA,323
130002,"NA",13,Vivax,2004-2008,URBANA,1599
130002,"NA",13,Vivax+Falciparum,2004-2008,URBANA,0
130006,"NA",13,Falciparum,2004-2008,URBANA,2
130006,"NA",13,Vivax,2004-2008,URBANA,21
130006,"NA",13,Vivax+Falciparum,2004-2008,URBANA,1
130008,"NA",13,Falciparum,2004-2008,URBANA,39
130008,"NA",13,Vivax,2004-2008,URBANA,102
130008,"NA",13,Vivax+Falciparum,2004-2008,URBANA,2
130010,"NA",13,Falciparum,2004-2008,URBANA,73
130010,"NA",13,Vivax,2004-2008,URBANA,137
130010,"NA",13,Vivax+Falciparum,2004-2008,URBANA,2
130014,"NA",13,Falciparum,2004-2008,URBANA,750
130014,"NA",13,Vivax,2004-2008,URBANA,2297
130014,"NA",13,Vivax+Falciparum,2004-2008,URBANA,4
130020,"NA",13,Falciparum,2004-2008,URBANA,455
130020,"NA",13,Vivax,2004-2008,URBANA,1411
130020,"NA",13,Vivax+Falciparum,2004-2008,URBANA,33
130030,"NA",13,Falciparum,2004-2008,URBANA,209
130030,"NA",13,Vivax,2004-2008,URBANA,1189
130030,"NA",13,Vivax+Falciparum,2004-2008,URBANA,0
130040,"NA",13,Falciparum,2004-2008,URBANA,3544
130040,"NA",13,Vivax,2004-2008,URBANA,11888
130040,"NA",13,Vivax+Falciparum,2004-2008,URBANA,313
130050,"NA",13,Falciparum,2004-2008,URBANA,4
130050,"NA",13,Vivax,2004-2008,URBANA,22
130050,"NA",13,Vivax+Falciparum,2004-2008,URBANA,1
130060,"NA",13,Falciparum,2004-2008,URBANA,584
130060,"NA",13,Vivax,2004-2008,URBANA,1567
130060,"NA",13,Vivax+Falciparum,2004-2008,URBANA,46
130063,"NA",13,Falciparum,2004-2008,URBANA,81
130063,"NA",13,Vivax,2004-2008,URBANA,1147
